2026-03-23 14:54:05 | SUCCESS  | InsightAI API started — http://0.0.0.0:8000
2026-03-23 15:29:34 | SUCCESS  | InsightAI API started — http://0.0.0.0:8000
2026-03-23 15:29:34 | INFO     |   Swagger UI : http://localhost:8000/docs
2026-03-23 15:29:34 | INFO     |   ReDoc      : http://localhost:8000/redoc
2026-03-23 15:30:04 | INFO     | POST /query — 'What is the waiting period for pre-existing diseases in HDFC Easy Health?'
2026-03-23 15:30:04 | INFO     | 
============================================================
2026-03-23 15:30:04 | INFO     | Query: What is the waiting period for pre-existing diseases in HDFC Easy Health?
2026-03-23 15:30:04 | INFO     | ============================================================
2026-03-23 15:30:04 | INFO     | [retrieve] Query: 'What is the waiting period for pre-existing diseases in HDFC Easy Health?'
2026-03-23 15:30:05 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-23 15:30:05 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-23 15:30:05 | INFO     | [grade_relevance] Score=9 | Relevant=True | Chunks directly answer the query with specific policy clauses regarding waiting period for pre-existing diseases in HDFC Easy Health.
2026-03-23 15:30:05 | INFO     | [router] Chunks relevant → generate_answer
2026-03-23 15:30:05 | INFO     | [generate_answer] Generating structured answer…
2026-03-23 15:30:06 | INFO     | [generate_answer] Decision=partial | Confidence=100%
2026-03-23 15:30:06 | INFO     | [audit_answer] Auditing generated answer…
2026-03-23 15:30:11 | INFO     | [audit_answer] Score=80/100 | Flags=2
2026-03-23 15:30:11 | INFO     |   → decision=partial | confidence=100 | audit=80 | chunks=5 | rewrites=0 | 7.05s
2026-03-23 15:50:42 | INFO     | Shutting down…
2026-03-23 15:50:42 | INFO     | Weaviate connection closed.
2026-03-23 15:50:42 | INFO     | Temp directory cleaned up.
2026-03-23 15:50:42 | INFO     | InsightAI API shut down.
2026-03-26 13:03:55 | INFO     | Initialising RAG pipeline components…
2026-03-26 13:03:55 | INFO     | Initialising retriever…
2026-03-26 13:04:00 | SUCCESS  | Connected to Weaviate.
2026-03-26 13:04:00 | SUCCESS  | Index loaded from storage.
2026-03-26 13:04:00 | SUCCESS  | Pipeline ready.
2026-03-26 13:04:00 | SUCCESS  | InsightAI API started — http://0.0.0.0:8000
2026-03-26 13:04:00 | INFO     |   Swagger UI : http://localhost:8000/docs
2026-03-26 13:04:00 | INFO     |   ReDoc      : http://localhost:8000/redoc
2026-03-26 13:35:51 | DEBUG    | GET /health
2026-03-26 13:35:51 | DEBUG    | GET /health
2026-03-26 13:35:51 | DEBUG    | GET /health
2026-03-26 13:35:51 | DEBUG    | GET /health
2026-03-26 13:36:21 | DEBUG    | GET /health
2026-03-26 13:36:21 | DEBUG    | GET /health
2026-03-26 13:36:52 | DEBUG    | GET /health
2026-03-26 13:36:52 | DEBUG    | GET /health
2026-03-26 13:37:21 | DEBUG    | GET /health
2026-03-26 13:37:21 | DEBUG    | GET /health
2026-03-26 13:37:52 | DEBUG    | GET /health
2026-03-26 13:37:52 | DEBUG    | GET /health
2026-03-26 13:38:21 | DEBUG    | GET /health
2026-03-26 13:38:21 | DEBUG    | GET /health
2026-03-26 13:38:51 | DEBUG    | GET /health
2026-03-26 13:38:51 | DEBUG    | GET /health
2026-03-26 13:39:13 | INFO     | POST /ingest — 1 file(s) received
2026-03-26 13:39:13 | INFO     |   Saved: I_tan-Mizoram_CIS.pdf (2638.8 KB)
2026-03-26 13:39:13 | INFO     | Starting ingestion for 1 file(s)…
2026-03-26 13:39:13 | INFO     | ============================================================
2026-03-26 13:39:13 | INFO     | InsightAI — Ingestion Pipeline v2 Starting
2026-03-26 13:39:13 | INFO     | ============================================================
2026-03-26 13:39:13 | INFO     | Loading embedding model: BAAI/bge-base-en-v1.5
2026-03-26 13:39:17 | INFO     | Found 1 PDF file(s) in 'temp'.
2026-03-26 13:39:17 | INFO     | Using Unstructured strategy: 'hi_res' (this may be slow for hi_res)
2026-03-26 13:39:17 | INFO     | Loading: I_tan-Mizoram_CIS.pdf
2026-03-26 13:39:38 | SUCCESS  |   ✓ Loaded 1 element(s) from 'I_tan-Mizoram_CIS.pdf'.
2026-03-26 13:39:38 | INFO     | Total raw documents loaded: 1
2026-03-26 13:39:38 | INFO     | Splitting into nodes (chunk_size=512, overlap=128)…
2026-03-26 13:39:40 | INFO     | Created 19 node(s) | 18 with section_title | 6 with clause_ref
2026-03-26 13:39:40 | INFO     | Connecting to Weaviate at http://localhost:8080…
2026-03-26 13:39:42 | SUCCESS  | Connected to Weaviate.
2026-03-26 13:39:42 | SUCCESS  | Deleted existing collection 'InsurancePolicies'.
2026-03-26 13:39:43 | INFO     | Embedding and indexing 19 nodes into Weaviate…
2026-03-26 13:39:43 | INFO     | This may take several minutes on CPU.
2026-03-26 13:39:56 | INFO     | Persisting index metadata to 'C:\AI-DS\Projects_new\Insight_ai_final\storage/'…
2026-03-26 13:39:56 | SUCCESS  | Index metadata saved to 'C:\AI-DS\Projects_new\Insight_ai_final\storage/'.
2026-03-26 13:39:56 | INFO     | Weaviate connection closed.
2026-03-26 13:39:56 | INFO     | ============================================================
2026-03-26 13:39:56 | SUCCESS  | Ingestion v2 complete!
2026-03-26 13:39:56 | INFO     |   Documents loaded : 1
2026-03-26 13:39:56 | INFO     |   Nodes indexed    : 19
2026-03-26 13:39:56 | INFO     |   Chunk size       : 512 tokens
2026-03-26 13:39:56 | INFO     |   Chunk overlap    : 128 tokens
2026-03-26 13:39:56 | INFO     |   Weaviate class   : InsurancePolicies
2026-03-26 13:39:56 | INFO     |   Persisted to     : C:\AI-DS\Projects_new\Insight_ai_final\storage/
2026-03-26 13:39:56 | INFO     | ============================================================
2026-03-26 13:39:56 | SUCCESS  | Ingestion complete — 1 doc(s), 19 nodes, 0 error(s)
2026-03-26 13:39:56 | DEBUG    | Deleted temp file: I_tan-Mizoram_CIS.pdf
2026-03-26 13:39:56 | DEBUG    | GET /health
2026-03-26 13:39:56 | DEBUG    | GET /health
2026-03-26 13:39:56 | DEBUG    | GET /health
2026-03-26 13:39:56 | INFO     | POST /ingest — 1 file(s) received
2026-03-26 13:39:56 | INFO     |   Saved: I_tan-Mizoram_CIS.pdf (2638.8 KB)
2026-03-26 13:39:56 | INFO     | Starting ingestion for 1 file(s)…
2026-03-26 13:39:56 | INFO     | ============================================================
2026-03-26 13:39:56 | INFO     | InsightAI — Ingestion Pipeline v2 Starting
2026-03-26 13:39:56 | INFO     | ============================================================
2026-03-26 13:39:56 | INFO     | Loading embedding model: BAAI/bge-base-en-v1.5
2026-03-26 13:40:00 | INFO     | Found 1 PDF file(s) in 'temp'.
2026-03-26 13:40:00 | INFO     | Using Unstructured strategy: 'hi_res' (this may be slow for hi_res)
2026-03-26 13:40:00 | INFO     | Loading: I_tan-Mizoram_CIS.pdf
2026-03-26 13:40:05 | SUCCESS  |   ✓ Loaded 1 element(s) from 'I_tan-Mizoram_CIS.pdf'.
2026-03-26 13:40:05 | INFO     | Total raw documents loaded: 1
2026-03-26 13:40:05 | INFO     | Splitting into nodes (chunk_size=512, overlap=128)…
2026-03-26 13:40:05 | INFO     | Created 19 node(s) | 18 with section_title | 6 with clause_ref
2026-03-26 13:40:05 | INFO     | Connecting to Weaviate at http://localhost:8080…
2026-03-26 13:40:07 | SUCCESS  | Connected to Weaviate.
2026-03-26 13:40:07 | SUCCESS  | Deleted existing collection 'InsurancePolicies'.
2026-03-26 13:40:07 | INFO     | Embedding and indexing 19 nodes into Weaviate…
2026-03-26 13:40:07 | INFO     | This may take several minutes on CPU.
2026-03-26 13:40:20 | INFO     | Persisting index metadata to 'C:\AI-DS\Projects_new\Insight_ai_final\storage/'…
2026-03-26 13:40:20 | SUCCESS  | Index metadata saved to 'C:\AI-DS\Projects_new\Insight_ai_final\storage/'.
2026-03-26 13:40:20 | INFO     | Weaviate connection closed.
2026-03-26 13:40:20 | INFO     | ============================================================
2026-03-26 13:40:20 | SUCCESS  | Ingestion v2 complete!
2026-03-26 13:40:20 | INFO     |   Documents loaded : 1
2026-03-26 13:40:20 | INFO     |   Nodes indexed    : 19
2026-03-26 13:40:20 | INFO     |   Chunk size       : 512 tokens
2026-03-26 13:40:20 | INFO     |   Chunk overlap    : 128 tokens
2026-03-26 13:40:20 | INFO     |   Weaviate class   : InsurancePolicies
2026-03-26 13:40:20 | INFO     |   Persisted to     : C:\AI-DS\Projects_new\Insight_ai_final\storage/
2026-03-26 13:40:20 | INFO     | ============================================================
2026-03-26 13:40:20 | SUCCESS  | Ingestion complete — 1 doc(s), 19 nodes, 0 error(s)
2026-03-26 13:40:20 | DEBUG    | Deleted temp file: I_tan-Mizoram_CIS.pdf
2026-03-26 13:40:21 | DEBUG    | GET /health
2026-03-26 13:40:21 | DEBUG    | GET /health
2026-03-26 13:40:51 | DEBUG    | GET /health
2026-03-26 13:40:51 | DEBUG    | GET /health
2026-03-26 13:41:20 | INFO     | POST /query — 'Does this cover my knee surgery? I'm 26'
2026-03-26 13:41:20 | INFO     | 
============================================================
2026-03-26 13:41:20 | INFO     | Query: Does this cover my knee surgery? I'm 26
2026-03-26 13:41:20 | INFO     | ============================================================
2026-03-26 13:41:20 | INFO     | [retrieve] Query: 'Does this cover my knee surgery? I'm 26'
2026-03-26 13:41:21 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-26 13:41:21 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-26 13:41:21 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not mention knee surgery or provide relevant information about coverage for such a procedure.
2026-03-26 13:41:21 | INFO     | [router] Score=2 → rewrite_query (attempt 1/2)
2026-03-26 13:41:21 | INFO     | [rewrite_query] Rewriting (attempt 1/2)…
2026-03-26 13:41:21 | INFO     | [rewrite_query] → 'What are the policy's inclusions and exclusions for orthopedic surgeries, specifically knee replacement or repair, and are there any age-related restrictions or waiting periods for pre-existing conditions that may impact coverage for a 26-year-old?'
2026-03-26 13:41:21 | INFO     | [retrieve] Query: 'What are the policy's inclusions and exclusions for orthopedic surgeries, specifically kne'
2026-03-26 13:41:22 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-26 13:41:22 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-26 13:41:22 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not mention knee surgery or relevant policy clauses
2026-03-26 13:41:22 | INFO     | [router] Score=2 → rewrite_query (attempt 2/2)
2026-03-26 13:41:22 | INFO     | [rewrite_query] Rewriting (attempt 2/2)…
2026-03-26 13:41:22 | INFO     | [rewrite_query] → 'What are the policy's inclusions and exclusions for orthopedic surgeries, specifically knee replacement or repair, and are there any age-related restrictions, waiting periods, or pre-existing condition exclusions that may impact coverage for a 26-year-old, including any sub-limits or co-payments applicable to surgical procedures and hospitalization expenses?'
2026-03-26 13:41:22 | INFO     | [retrieve] Query: 'What are the policy's inclusions and exclusions for orthopedic surgeries, specifically kne'
2026-03-26 13:41:22 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-26 13:41:22 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-26 13:41:27 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not mention knee surgery or relevant policy clauses
2026-03-26 13:41:27 | WARNING  | [router] Max rewrites reached → generate_answer (best-effort)
2026-03-26 13:41:27 | INFO     | [generate_answer] Generating structured answer…
2026-03-26 13:41:48 | INFO     | [generate_answer] Decision=informational | Confidence=20%
2026-03-26 13:41:48 | INFO     | [audit_answer] Auditing generated answer…
2026-03-26 13:42:10 | INFO     | [audit_answer] Score=80/100 | Flags=2
2026-03-26 13:42:10 | INFO     |   → decision=informational | confidence=20 | audit=80 | chunks=5 | rewrites=2 | 50.09s
2026-03-26 13:42:10 | DEBUG    | GET /health
2026-03-26 13:42:10 | DEBUG    | GET /health
2026-03-26 13:42:21 | DEBUG    | GET /health
2026-03-26 13:42:21 | DEBUG    | GET /health
2026-03-26 13:42:51 | DEBUG    | GET /health
2026-03-26 13:42:51 | DEBUG    | GET /health
2026-03-26 13:43:08 | INFO     | POST /query — 'What are the major exclusions under HDFC Life Cardiac Care policy?'
2026-03-26 13:43:08 | INFO     | 
============================================================
2026-03-26 13:43:08 | INFO     | Query: What are the major exclusions under HDFC Life Cardiac Care policy?
2026-03-26 13:43:08 | INFO     | ============================================================
2026-03-26 13:43:08 | INFO     | [retrieve] Query: 'What are the major exclusions under HDFC Life Cardiac Care policy?'
2026-03-26 13:43:08 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-26 13:43:08 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-26 13:43:08 | INFO     | [grade_relevance] Score=8 | Relevant=True | Chunks 2 and 3 directly answer the query with specific policy exclusions
2026-03-26 13:43:08 | INFO     | [router] Chunks relevant → generate_answer
2026-03-26 13:43:08 | INFO     | [generate_answer] Generating structured answer…
2026-03-26 13:43:09 | INFO     | [generate_answer] Decision=informational | Confidence=50%
2026-03-26 13:43:09 | INFO     | [audit_answer] Auditing generated answer…
2026-03-26 13:43:15 | INFO     | [audit_answer] Score=80/100 | Flags=2
2026-03-26 13:43:15 | INFO     |   → decision=informational | confidence=50 | audit=80 | chunks=5 | rewrites=0 | 7.72s
2026-03-26 13:43:21 | DEBUG    | GET /health
2026-03-26 13:43:21 | DEBUG    | GET /health
2026-03-26 13:43:51 | DEBUG    | GET /health
2026-03-26 13:43:51 | DEBUG    | GET /health
2026-03-26 13:44:21 | DEBUG    | GET /health
2026-03-26 13:44:21 | DEBUG    | GET /health
2026-03-26 13:44:51 | DEBUG    | GET /health
2026-03-26 13:44:51 | DEBUG    | GET /health
2026-03-26 13:45:21 | DEBUG    | GET /health
2026-03-26 13:45:21 | DEBUG    | GET /health
2026-03-26 13:45:51 | DEBUG    | GET /health
2026-03-26 13:45:51 | DEBUG    | GET /health
2026-03-26 13:46:21 | DEBUG    | GET /health
2026-03-26 13:46:21 | DEBUG    | GET /health
2026-03-26 13:46:51 | DEBUG    | GET /health
2026-03-26 13:46:51 | DEBUG    | GET /health
2026-03-26 13:47:21 | DEBUG    | GET /health
2026-03-26 13:47:21 | DEBUG    | GET /health
2026-03-26 13:47:51 | DEBUG    | GET /health
2026-03-26 13:47:51 | DEBUG    | GET /health
2026-03-26 13:48:21 | DEBUG    | GET /health
2026-03-26 13:48:21 | DEBUG    | GET /health
2026-03-26 13:48:51 | DEBUG    | GET /health
2026-03-26 13:48:51 | DEBUG    | GET /health
2026-03-26 13:49:21 | DEBUG    | GET /health
2026-03-26 13:49:21 | DEBUG    | GET /health
2026-03-26 13:49:51 | DEBUG    | GET /health
2026-03-26 13:49:51 | DEBUG    | GET /health
2026-03-26 14:24:28 | DEBUG    | GET /health
2026-03-26 14:24:28 | DEBUG    | GET /health
2026-03-26 19:25:04 | INFO     | Shutting down…
2026-03-26 19:25:04 | INFO     | Weaviate connection closed.
2026-03-26 19:25:04 | INFO     | Temp directory cleaned up.
2026-03-26 19:25:04 | INFO     | InsightAI API shut down.
2026-03-27 14:13:15 | INFO     | Initialising RAG pipeline components…
2026-03-27 14:13:15 | INFO     | Initialising retriever…
2026-03-27 14:13:22 | SUCCESS  | Connected to Weaviate.
2026-03-27 14:13:22 | SUCCESS  | Index loaded from storage.
2026-03-27 14:13:23 | SUCCESS  | Pipeline ready.
2026-03-27 14:13:23 | SUCCESS  | InsightAI API started — http://0.0.0.0:8000
2026-03-27 14:13:23 | INFO     |   Swagger UI : http://localhost:8000/docs
2026-03-27 14:13:23 | DEBUG    | GET /health
2026-03-27 14:13:23 | DEBUG    | GET /health
2026-03-27 14:13:36 | DEBUG    | GET /health
2026-03-27 14:13:36 | DEBUG    | GET /status
2026-03-27 14:13:38 | DEBUG    | GET /health
2026-03-27 14:13:38 | DEBUG    | GET /status
2026-03-27 14:13:41 | DEBUG    | GET /health
2026-03-27 14:13:41 | DEBUG    | GET /health
2026-03-27 14:13:41 | DEBUG    | GET /status
2026-03-27 14:13:46 | DEBUG    | GET /health
2026-03-27 14:13:46 | DEBUG    | GET /status
2026-03-27 14:13:50 | DEBUG    | GET /health
2026-03-27 14:13:50 | DEBUG    | GET /health
2026-03-27 14:13:51 | DEBUG    | GET /health
2026-03-27 14:13:51 | DEBUG    | GET /status
2026-03-27 14:13:53 | DEBUG    | GET /health
2026-03-27 14:13:53 | DEBUG    | GET /status
2026-03-27 14:13:57 | DEBUG    | GET /health
2026-03-27 14:14:04 | DEBUG    | GET /status
2026-03-27 14:14:06 | DEBUG    | GET /health
2026-03-27 14:14:06 | DEBUG    | GET /status
2026-03-27 14:14:10 | DEBUG    | GET /health
2026-03-27 14:14:10 | DEBUG    | GET /health
2026-03-27 14:14:31 | DEBUG    | GET /status
2026-03-27 14:14:33 | DEBUG    | GET /health
2026-03-27 14:14:33 | DEBUG    | GET /status
2026-03-27 14:14:36 | DEBUG    | GET /health
2026-03-27 14:14:36 | DEBUG    | GET /health
2026-03-27 14:14:46 | DEBUG    | GET /health
2026-03-27 14:14:46 | DEBUG    | GET /status
2026-03-27 14:14:48 | DEBUG    | GET /health
2026-03-27 14:14:48 | DEBUG    | GET /status
2026-03-27 14:14:50 | DEBUG    | GET /health
2026-03-27 14:14:50 | DEBUG    | GET /health
2026-03-27 14:14:55 | INFO     | Shutting down…
2026-03-27 14:14:55 | INFO     | Weaviate connection closed.
2026-03-27 14:14:55 | INFO     | InsightAI API shut down.
2026-03-27 15:58:24 | INFO     | Initialising RAG pipeline components…
2026-03-27 15:58:24 | INFO     | Initialising retriever…
2026-03-27 15:58:29 | SUCCESS  | Connected to Weaviate.
2026-03-27 15:58:30 | SUCCESS  | Index loaded from storage.
2026-03-27 15:58:31 | SUCCESS  | Pipeline ready.
2026-03-27 15:58:31 | SUCCESS  | InsightAI API started — http://0.0.0.0:8000
2026-03-27 15:58:31 | INFO     |   Swagger UI : http://localhost:8000/docs
2026-03-27 15:58:43 | DEBUG    | GET /health
2026-03-27 15:58:43 | DEBUG    | GET /health
2026-03-27 15:59:13 | DEBUG    | GET /health
2026-03-27 15:59:13 | DEBUG    | GET /health
2026-03-27 15:59:35 | INFO     | Shutting down…
2026-03-27 15:59:35 | INFO     | Weaviate connection closed.
2026-03-27 15:59:35 | INFO     | InsightAI API shut down.
2026-03-27 16:08:17 | INFO     | Initialising RAG pipeline components…
2026-03-27 16:08:17 | INFO     | Initialising retriever…
2026-03-27 16:08:22 | SUCCESS  | Connected to Weaviate.
2026-03-27 16:08:22 | SUCCESS  | Index loaded from storage.
2026-03-27 16:08:23 | SUCCESS  | Pipeline ready.
2026-03-27 16:08:23 | SUCCESS  | InsightAI API started — http://0.0.0.0:8000
2026-03-27 16:08:23 | INFO     |   Swagger UI : http://localhost:8000/docs
2026-03-27 16:08:24 | DEBUG    | GET /status
2026-03-27 16:08:25 | DEBUG    | GET /health
2026-03-27 16:08:49 | DEBUG    | GET /health
2026-03-27 16:08:49 | DEBUG    | GET /health
2026-03-27 16:08:58 | INFO     | POST /query — 'Knee surgery
'
2026-03-27 16:08:59 | DEBUG    | [query] Index has 19 nodes — proceeding.
2026-03-27 16:08:59 | INFO     | 
============================================================
2026-03-27 16:08:59 | INFO     | Query: Knee surgery

2026-03-27 16:08:59 | INFO     | ============================================================
2026-03-27 16:08:59 | INFO     | [retrieve] Query: 'Knee surgery
'
2026-03-27 16:09:00 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-27 16:09:00 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-27 16:09:00 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not directly answer the query about knee surgery
2026-03-27 16:09:00 | INFO     | [router] Score=2 → rewrite_query (attempt 1/2)
2026-03-27 16:09:00 | INFO     | [rewrite_query] Rewriting (attempt 1/2)…
2026-03-27 16:09:01 | INFO     | [rewrite_query] → 'Knee surgery cost coverage under health insurance policy, including waiting period for knee replacement, exclusions for knee injuries, sum insured for orthopedic procedures, cashless hospitalisation for knee surgery at network hospitals, sub-limit for room rent and day care procedures.'
2026-03-27 16:09:01 | INFO     | [retrieve] Query: 'Knee surgery cost coverage under health insurance policy, including waiting period for kne'
2026-03-27 16:09:01 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-27 16:09:01 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-27 16:09:01 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not directly answer the query about knee surgery
2026-03-27 16:09:01 | INFO     | [router] Score=2 → rewrite_query (attempt 2/2)
2026-03-27 16:09:01 | INFO     | [rewrite_query] Rewriting (attempt 2/2)…
2026-03-27 16:09:01 | INFO     | [rewrite_query] → 'Knee surgery cost coverage under health insurance policy, including waiting period for elective knee replacement, exclusions for knee injuries and osteoarthritis, sum insured for orthopedic procedures, cashless hospitalisation for knee surgery at network hospitals, sub-limit for room rent and day care procedures, co-payment for knee surgery, deductible for orthopedic expenses, and reinstatement of sum insured for knee replacement surgery.'
2026-03-27 16:09:01 | INFO     | [retrieve] Query: 'Knee surgery cost coverage under health insurance policy, including waiting period for ele'
2026-03-27 16:09:01 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-27 16:09:01 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-27 16:09:09 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not directly answer the query about knee surgery
2026-03-27 16:09:09 | WARNING  | [router] Max rewrites reached → generate_answer (best-effort)
2026-03-27 16:09:09 | INFO     | [generate_answer] Generating structured answer…
2026-03-27 16:09:31 | INFO     | [generate_answer] Decision=informational | Confidence=50%
2026-03-27 16:09:31 | INFO     | [audit_answer] Auditing generated answer…
2026-03-27 16:09:54 | INFO     | [audit_answer] Score=80/100 | Flags=2
2026-03-27 16:09:54 | INFO     |   → decision=informational | confidence=50 | audit=80 | chunks=5 | rewrites=2 | 55.13s
2026-03-27 16:09:54 | INFO     | POST /query — 'knee surgery
'
2026-03-27 16:09:56 | DEBUG    | [query] Index has 19 nodes — proceeding.
2026-03-27 16:09:56 | INFO     | 
============================================================
2026-03-27 16:09:56 | INFO     | Query: knee surgery

2026-03-27 16:09:56 | INFO     | ============================================================
2026-03-27 16:09:56 | INFO     | [retrieve] Query: 'knee surgery
'
2026-03-27 16:09:56 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-27 16:09:56 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-27 16:10:16 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not directly answer the query about knee surgery
2026-03-27 16:10:16 | INFO     | [router] Score=2 → rewrite_query (attempt 1/2)
2026-03-27 16:10:16 | INFO     | [rewrite_query] Rewriting (attempt 1/2)…
2026-03-27 16:10:19 | INFO     | [rewrite_query] → 'Knee surgery cost coverage under health insurance policy, including waiting period for knee replacement, exclusions for pre-existing knee conditions, sum insured for orthopedic procedures, cashless hospitalisation network for knee surgery, sub-limit for room rent and day care procedures.'
2026-03-27 16:10:19 | INFO     | [retrieve] Query: 'Knee surgery cost coverage under health insurance policy, including waiting period for kne'
2026-03-27 16:10:20 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-27 16:10:20 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-27 16:10:40 | INFO     | [grade_relevance] Score=2 | Relevant=False | Chunks do not directly answer the query about knee surgery
2026-03-27 16:10:40 | INFO     | [router] Score=2 → rewrite_query (attempt 2/2)
2026-03-27 16:10:40 | INFO     | [rewrite_query] Rewriting (attempt 2/2)…
2026-03-27 16:10:45 | INFO     | [rewrite_query] → 'Knee surgery cost coverage under health insurance policy, including waiting period for elective knee replacement, exclusions for pre-existing knee conditions, sum insured for orthopedic procedures, cashless hospitalisation network for knee surgery, sub-limit for room rent and day care procedures, co-payment for knee surgery, deductible for orthopedic expenses, reinstatement of sum insured for knee surgery, and policy coverage for day care knee surgery procedures.'
2026-03-27 16:10:45 | INFO     | [retrieve] Query: 'Knee surgery cost coverage under health insurance policy, including waiting period for ele'
2026-03-27 16:10:45 | INFO     | [retrieve] Got 5 chunks. Top score: 1.0
2026-03-27 16:10:45 | INFO     | [grade_relevance] Grading retrieved chunks…
2026-03-27 16:11:06 | INFO     | [grade_relevance] Score=8 | Relevant=True | Chunks 1, 3, and 4 provide specific policy clauses related to hospitalization, surgical treatment, and waiting periods, directly answering the user query about knee surgery.
2026-03-27 16:11:06 | INFO     | [router] Chunks relevant → generate_answer
2026-03-27 16:11:06 | INFO     | [generate_answer] Generating structured answer…
2026-03-27 16:11:28 | INFO     | [generate_answer] Decision=informational | Confidence=50%
2026-03-27 16:11:28 | INFO     | [audit_answer] Auditing generated answer…
